time,id,observation,observation_id,observation_type
0.0,CR,12.34247005572505,1,T
1.4285714285714286,CR,12.341237319580491,1,T
2.857142857142857,CR,12.268714516527087,1,T
4.285714285714286,CR,11.854647430214268,1,T
5.714285714285714,CR,10.647350227328596,1,T
7.142857142857143,CR,9.302923629730634,1,T
8.571428571428571,CR,8.156392716134931,1,T
10.0,CR,7.196036487557846,1,T
10.0,CR,7.195681648694153,1,T
16.0,CR,4.537226483053167,1,T
22.0,CR,3.0,1,T
28.0,CR,3.0,1,T
34.0,CR,3.0,1,T
40.0,CR,3.0,1,T
40.0,CR,3.0100205707271344,1,T
42.0,CR,3.1442709899475916,1,T
44.0,CR,3.0,1,T
46.0,CR,3.0,1,T
48.0,CR,3.088996666770398,1,T
50.0,CR,3.227576483175301,1,T
0.0,CR,10.217484385323196,0,C
1.4285714285714286,CR,10.44039818630993,0,C
2.857142857142857,CR,11.015199235773496,0,C
4.285714285714286,CR,11.595428223485957,0,C
5.714285714285714,CR,11.789260158935553,0,C
7.142857142857143,CR,11.73540432979977,0,C
8.571428571428571,CR,11.662558345691778,0,C
10.0,CR,11.588832733507045,0,C
10.0,CR,11.588832692433517,0,C
16.0,CR,11.28039558744207,0,C
22.0,CR,10.976113984185433,0,C
28.0,CR,10.680858848270326,0,C
34.0,CR,10.401539739240343,0,C
40.0,CR,10.149999068525103,0,C
40.0,CR,10.149998877196477,0,C
42.0,CR,10.074892097234821,0,C
44.0,CR,10.005094771029482,0,C
46.0,CR,9.940984847500234,0,C
48.0,CR,9.882907737701245,0,C
50.0,CR,9.831062173588537,0,C
0.0,NR,11.770613452082497,1,T
1.4285714285714286,NR,11.809187543690749,1,T
2.857142857142857,NR,11.841786013170449,1,T
4.285714285714286,NR,11.873654646166672,1,T
5.714285714285714,NR,11.906671245845434,1,T
7.142857142857143,NR,11.941225892086676,1,T
8.571428571428571,NR,11.977103918317903,1,T
10.0,NR,12.013906761373121,1,T
10.0,NR,12.013906764509274,1,T
16.0,NR,12.170052655600035,1,T
22.0,NR,12.315338884571824,1,T
28.0,NR,12.440498771324433,1,T
34.0,NR,12.541809347225586,1,T
40.0,NR,12.619113010231649,1,T
40.0,NR,12.619113011943497,1,T
42.0,NR,12.639933538233933,1,T
44.0,NR,12.658504828609985,1,T
46.0,NR,12.674984995762197,1,T
48.0,NR,12.689540288376469,1,T
50.0,NR,12.70233836370261,1,T
0.0,NR,10.854002202617437,0,C
1.4285714285714286,NR,10.812386846241434,0,C
2.857142857142857,NR,10.72175014202853,0,C
4.285714285714286,NR,10.606342538816229,0,C
5.714285714285714,NR,10.47695318029086,0,C
7.142857142857143,NR,10.339599046532573,0,C
8.571428571428571,NR,10.197959725924497,0,C
10.0,NR,10.05467079697942,0,C
10.0,NR,10.05467126290201,0,C
16.0,NR,9.472624874404836,0,C
22.0,NR,8.981331758332622,0,C
28.0,NR,8.629048130835624,0,C
34.0,NR,8.426384223595862,0,C
40.0,NR,8.352853647207784,0,C
40.0,NR,8.352836443218399,0,C
42.0,NR,8.351537654013535,0,C
44.0,NR,8.359805216068304,0,C
46.0,NR,8.376588981524232,0,C
48.0,NR,8.400844470563884,0,C
50.0,NR,8.431734826267368,0,C
0.0,CD19+ relapse,12.246560124730701,1,T
3.142857142857143,CD19+ relapse,12.426571311661535,1,T
6.285714285714286,CD19+ relapse,12.286775530615047,1,T
9.428571428571429,CD19+ relapse,10.303914736864268,1,T
12.571428571428571,CD19+ relapse,7.90781622651918,1,T
15.714285714285714,CD19+ relapse,6.3471366209793585,1,T
18.857142857142858,CD19+ relapse,5.35860934902514,1,T
22.0,CD19+ relapse,4.739999010081265,1,T
22.0,CD19+ relapse,4.7542011597108536,1,T
35.2,CD19+ relapse,4.490080721491598,1,T
48.4,CD19+ relapse,5.3615097313662545,1,T
61.599999999999994,CD19+ relapse,6.52132416753203,1,T
74.8,CD19+ relapse,7.712235991762577,1,T
88.0,CD19+ relapse,8.91365727045311,1,T
88.0,CD19+ relapse,8.91366716938847,1,T
92.4,CD19+ relapse,9.314478773348855,1,T
96.8,CD19+ relapse,9.714964785449613,1,T
101.2,CD19+ relapse,10.114631505306885,1,T
105.6,CD19+ relapse,10.513078811348711,1,T
110.0,CD19+ relapse,10.91001762865166,1,T
0.0,CD19+ relapse,10.088490930554606,0,C
3.142857142857143,CD19+ relapse,10.390801182147477,0,C
6.285714285714286,CD19+ relapse,10.959393541111227,0,C
9.428571428571429,CD19+ relapse,11.086930247335992,0,C
12.571428571428571,CD19+ relapse,10.925725131106514,0,C
15.714285714285714,CD19+ relapse,10.762552821727708,0,C
18.857142857142858,CD19+ relapse,10.59964433882282,0,C
22.0,CD19+ relapse,10.437135357307184,0,C
22.0,CD19+ relapse,10.437135364544815,0,C
35.2,CD19+ relapse,9.765004255728345,0,C
48.4,CD19+ relapse,9.145475435383903,0,C
61.599999999999994,CD19+ relapse,8.691012679894836,0,C
74.8,CD19+ relapse,8.483766606840316,0,C
88.0,CD19+ relapse,8.42121865916538,0,C
88.0,CD19+ relapse,8.421198236748314,0,C
92.4,CD19+ relapse,8.407389343217726,0,C
96.8,CD19+ relapse,8.38620178080698,0,C
101.2,CD19+ relapse,8.345189387110107,0,C
105.6,CD19+ relapse,8.269271376842644,0,C
110.0,CD19+ relapse,8.159759744737205,0,C
